-7.97198;16.50989
-7.93863;16.60038
-7.90527;16.69087
-7.87191;16.78136
-7.83856;16.87186
-7.8052;16.9666
-7.77185;17.07426
-7.73849;17.18193
-7.70514;17.28961
-7.67178;17.39728
-7.63843;17.50497
-7.60507;17.61266
-7.57171;17.72035
-7.53836;17.82805
-7.505;17.93575
-7.47165;18.04345
-7.43829;18.15116
-7.40494;18.25308
-7.37158;18.34261
-7.33823;18.43214
-7.30487;18.52167
-7.27151;18.6112
-7.23816;18.70073
-7.2048;18.79026
-7.17145;18.87978
-7.13809;18.96931
-7.10474;19.05884
-7.07138;19.14837
-7.03803;19.2379
-7.00467;19.32743
-6.97131;19.41696
-6.93796;19.50649
-6.9046;19.59602
-6.87125;19.68555
-6.83789;19.77508
-6.80454;19.86461
-6.77118;19.95414
-6.73783;20.04348
-6.70447;20.12629
-6.67111;20.2091
-6.63776;20.29192
-6.6044;20.37473
-6.57105;20.45755
-6.53769;20.54036
-6.50434;20.62318
-6.47098;20.706
-6.43763;20.78882
-6.40427;20.87165
-6.37091;20.95447
-6.33756;21.0373
-6.3042;21.12012
-6.27085;21.20295
-6.23749;21.28578
-6.20414;21.36861
-6.17078;21.45144
-6.13742;21.53427
-6.10407;21.61711
-6.07071;21.69994
-6.03736;21.78278
-6.004;21.86562
-5.97065;21.94846
-5.93729;22.0313
-5.90394;22.11414
-5.87058;22.19698
-5.83722;22.27982
-5.80387;22.36267
-5.77051;22.44552
-5.73716;22.53401
-5.7038;22.62292
-5.67045;22.71309
-5.63709;22.81539
-5.60374;22.91769
-5.57038;23.01999
-5.53702;23.12229
-5.50367;23.22459
-5.47031;23.3269
-5.43696;23.42921
-5.4036;23.53152
-5.37025;23.63383
-5.33689;23.73615
-5.30354;23.83846
-5.27018;23.94078
-5.23682;24.0431
-5.20347;24.14542
-5.17011;24.24775
-5.13676;24.35007
-5.1034;24.4524
-5.07005;24.55473
-5.03669;24.65706
-5.00334;24.75939
-4.96998;24.86172
-4.93662;24.96406
-4.90327;25.0664
-4.86991;25.16874
-4.83656;25.27108
-4.8032;25.37342
-4.76985;25.47576
-4.73649;25.57811
-4.70314;25.68483
-4.66978;25.79204
-4.63642;25.89926
-4.60307;26.00648
-4.56971;26.10906
-4.53636;26.19129
-4.503;26.27351
-4.46965;26.35574
-4.43629;26.43797
-4.40294;26.52021
-4.36958;26.60244
-4.33622;26.68586
-4.30287;26.78011
-4.26951;26.87436
-4.23616;26.96861
-4.2028;27.06286
-4.16945;27.15711
-4.13609;27.25136
-4.10274;27.34562
-4.06938;27.43987
-4.03602;27.53413
-4.00267;27.62838
-3.96931;27.72264
-3.93596;27.8169
-3.9026;27.91116
-3.86925;28.00542
-3.83589;28.09968
-3.80254;28.19394
-3.76918;28.28821
-3.73582;28.38247
-3.70247;28.47673
-3.66911;28.571
-3.63576;28.66175
-3.6024;28.74406
-3.56905;28.82637
-3.53569;28.90869
-3.50233;28.991
-3.46898;29.07331
-3.43562;29.15562
-3.40227;29.23793
-3.36891;29.32025
-3.33556;29.40256
-3.3022;29.48487
-3.26885;29.56719
-3.23549;29.6495
-3.20213;29.73182
-3.16878;29.81413
-3.13542;29.89645
-3.10207;29.97876
-3.06871;30.06108
-3.03536;30.1434
-3.002;30.22572
-2.96865;30.30803
-2.93529;30.39035
-2.90193;30.47267
-2.86858;30.55499
-2.83522;30.63731
-2.80187;30.71963
-2.76851;30.80195
-2.73516;30.88501
-2.7018;30.9401
-2.66845;30.99467
-2.63509;31.04924
-2.60173;31.10381
-2.56838;31.15838
-2.53502;31.21296
-2.50167;31.26754
-2.46831;31.32211
-2.43496;31.37669
-2.4016;31.43128
-2.36825;31.48586
-2.33489;31.54045
-2.30153;31.59504
-2.26818;31.64962
-2.23482;31.70422
-2.20147;31.75881
-2.16811;31.8134
-2.13476;31.868
-2.1014;31.9226
-2.06805;31.9772
-2.03469;32.0318
-2.00133;32.0864
-1.96798;32.14101
-1.93462;32.19562
-1.90127;32.25022
-1.86791;32.30483
-1.83456;32.35945
-1.8012;32.41406
-1.76785;32.46867
-1.73449;32.52329
-1.70113;32.57791
-1.66778;32.63253
-1.63442;32.68715
-1.60107;32.74177
-1.56771;32.7964
-1.53436;32.85103
-1.501;32.90565
-1.46765;32.96028
-1.43429;33.0374
-1.40093;33.11836
-1.36758;33.19934
-1.33422;33.28033
-1.30087;33.36135
-1.26751;33.44239
-1.23416;33.52344
-1.2008;33.60451
-1.16744;33.65847
-1.13409;33.67654
-1.10073;33.69461
-1.06738;33.71268
-1.03402;33.73075
-1.00067;33.74882
-0.96731;33.76689
-0.93396;33.78496
-0.9006;33.80303
-0.86724;33.8211
-0.83389;33.83917
-0.80053;33.85724
-0.76718;33.87531
-0.73382;33.89338
-0.70047;33.91145
-0.66711;33.92952
-0.63376;33.94759
-0.6004;33.96566
-0.56704;33.98373
-0.53369;34.00181
-0.50033;34.01988
-0.46698;34.03795
-0.43362;34.05602
-0.40027;34.07409
-0.36691;34.09217
-0.33356;34.11024
-0.3002;34.12831
-0.26684;34.14638
-0.23349;34.16445
-0.20013;34.18253
-0.16678;34.2006
-0.13342;34.21867
-0.10007;34.23675
-0.06671;34.25482
-0.03336;34.27289
0;34.30904
0.03336;34.29097
0.06671;34.27289
0.10007;34.25482
0.13342;34.23675
0.16678;34.21867
0.20013;34.2006
0.23349;34.18253
0.26684;34.16445
0.3002;34.14638
0.33356;34.12831
0.36691;34.11024
0.40027;34.09217
0.43362;34.07409
0.46698;34.05602
0.50033;34.03795
0.53369;34.01988
0.56704;34.00181
0.6004;33.98373
0.63376;33.96566
0.66711;33.94759
0.70047;33.92952
0.73382;33.91145
0.76718;33.89338
0.80053;33.87531
0.83389;33.85724
0.86724;33.83917
0.9006;33.8211
0.93396;33.80303
0.96731;33.78496
1.00067;33.76689
1.03402;33.74882
1.06738;33.73075
1.10073;33.71268
1.13409;33.69461
1.16744;33.67654
1.2008;33.65847
1.23416;33.60451
1.26751;33.52344
1.30087;33.44239
1.33422;33.36135
1.36758;33.28033
1.40093;33.19934
1.43429;33.11836
1.46765;33.0374
1.501;32.96028
1.53436;32.90565
1.56771;32.85103
1.60107;32.7964
1.63442;32.74177
1.66778;32.68715
1.70113;32.63253
1.73449;32.57791
1.76785;32.52329
1.8012;32.46867
1.83456;32.41406
1.86791;32.35945
1.90127;32.30483
1.93462;32.25022
1.96798;32.19562
2.00133;32.14101
2.03469;32.0864
2.06805;32.0318
2.1014;31.9772
2.13476;31.9226
2.16811;31.868
2.20147;31.8134
2.23482;31.75881
2.26818;31.70422
2.30153;31.64962
2.33489;31.59504
2.36825;31.54045
2.4016;31.48586
2.43496;31.43128
2.46831;31.37669
2.50167;31.32211
2.53502;31.26754
2.56838;31.21296
2.60173;31.15838
2.63509;31.10381
2.66845;31.04924
2.7018;30.99467
2.73516;30.9401
2.76851;30.88501
2.80187;30.80195
2.83522;30.71963
2.86858;30.63731
2.90193;30.55499
2.93529;30.47267
2.96865;30.39035
3.002;30.30803
3.03536;30.22572
3.06871;30.1434
3.10207;30.06108
3.13542;29.97876
3.16878;29.89645
3.20213;29.81413
3.23549;29.73182
3.26885;29.6495
3.3022;29.56719
3.33556;29.48487
3.36891;29.40256
3.40227;29.32025
3.43562;29.23793
3.46898;29.15562
3.50233;29.07331
3.53569;28.991
3.56905;28.90869
3.6024;28.82637
3.63576;28.74406
3.66911;28.66175
3.70247;28.571
3.73582;28.47673
3.76918;28.38247
3.80254;28.28821
3.83589;28.19394
3.86925;28.09968
3.9026;28.00542
3.93596;27.91116
3.96931;27.8169
4.00267;27.72264
4.03602;27.62838
4.06938;27.53413
4.10274;27.43987
4.13609;27.34562
4.16945;27.25136
4.2028;27.15711
4.23616;27.06286
4.26951;26.96861
4.30287;26.87436
4.33622;26.78011
4.36958;26.68586
4.40294;26.60244
4.43629;26.52021
4.46965;26.43797
4.503;26.35574
4.53636;26.27351
4.56971;26.19129
4.60307;26.10906
4.63642;26.00648
4.66978;25.89926
4.70314;25.79204
4.73649;25.68483
4.76985;25.57811
4.8032;25.47576
4.83656;25.37342
4.86991;25.27108
4.90327;25.16874
4.93662;25.0664
4.96998;24.96406
5.00334;24.86172
5.03669;24.75939
5.07005;24.65706
5.1034;24.55473
5.13676;24.4524
5.17011;24.35007
5.20347;24.24775
5.23682;24.14542
5.27018;24.0431
5.30354;23.94078
5.33689;23.83846
5.37025;23.73615
5.4036;23.63383
5.43696;23.53152
5.47031;23.42921
5.50367;23.3269
5.53702;23.22459
5.57038;23.12229
5.60374;23.01999
5.63709;22.91769
5.67045;22.81539
5.7038;22.71309
5.73716;22.62292
5.77051;22.53401
5.80387;22.44552
5.83722;22.36267
5.87058;22.27982
5.90394;22.19698
5.93729;22.11414
5.97065;22.0313
6.004;21.94846
6.03736;21.86562
6.07071;21.78278
6.10407;21.69994
6.13742;21.61711
6.17078;21.53427
6.20414;21.45144
6.23749;21.36861
6.27085;21.28578
6.3042;21.20295
6.33756;21.12012
6.37091;21.0373
6.40427;20.95447
6.43763;20.87165
6.47098;20.78882
6.50434;20.706
6.53769;20.62318
6.57105;20.54036
6.6044;20.45755
6.63776;20.37473
6.67111;20.29192
6.70447;20.2091
6.73783;20.12629
6.77118;20.04348
6.80454;19.95414
6.83789;19.86461
6.87125;19.77508
6.9046;19.68555
6.93796;19.59602
6.97131;19.50649
7.00467;19.41696
7.03803;19.32743
7.07138;19.2379
7.10474;19.14837
7.13809;19.05884
7.17145;18.96931
7.2048;18.87978
7.23816;18.79026
7.27151;18.70073
7.30487;18.6112
7.33823;18.52167
7.37158;18.43214
7.40494;18.34261
7.43829;18.25308
7.47165;18.15116
7.505;18.04345
7.53836;17.93575
7.57171;17.82805
7.60507;17.72035
7.63843;17.61266
7.67178;17.50497
7.70514;17.39728
7.73849;17.28961
7.77185;17.18193
7.8052;17.07426
7.83856;16.9666
7.87191;16.87186
7.90527;16.78136
7.93863;16.69087
7.97198;16.60038
8.00534;16.50989
